18920.0 0.0000000000
18930.0 0.0001000000
18940.0 0.0001000000
18950.0 0.0001000000
18960.0 0.0001000000
18970.0 0.0001000000
18980.0 0.0001000000
18990.0 0.0001000000
19000.0 0.0001000000
19010.0 0.0001000000
19020.0 0.0001000000
19030.0 0.0001000000
19040.0 0.0001000000
19050.0 0.0001000000
19060.0 0.0001000000
19070.0 0.0001000000
19080.0 0.0002000000
19090.0 0.0002000000
19100.0 0.0002000000
19110.0 0.0002000000
19120.0 0.0002000000
19130.0 0.0002000000
19140.0 0.0002000000
19150.0 0.0002000000
19160.0 0.0003000000
19170.0 0.0003000000
19180.0 0.0003000000
19190.0 0.0003000000
19200.0 0.0003000000
19210.0 0.0004000000
19220.0 0.0004000000
19230.0 0.0004000000
19240.0 0.0004000000
19250.0 0.0005000000
19260.0 0.0005000000
19270.0 0.0006000000
19280.0 0.0006000000
19290.0 0.0007000000
19300.0 0.0007000000
19310.0 0.0007000000
19320.0 0.0008000000
19330.0 0.0009000000
19340.0 0.0009000000
19350.0 0.0010000000
19360.0 0.0011000000
19370.0 0.0012000000
19380.0 0.0013000000
19390.0 0.0014000000
19400.0 0.0015000000
19410.0 0.0016000000
19420.0 0.0017000000
19430.0 0.0018000000
19440.0 0.0020000000
19450.0 0.0022000000
19460.0 0.0023000000
19470.0 0.0025000000
19480.0 0.0027000000
19490.0 0.0030000000
19500.0 0.0032000000
19510.0 0.0035000000
19520.0 0.0037000000
19530.0 0.0040000000
19540.0 0.0044000000
19550.0 0.0048000000
19560.0 0.0052000000
19570.0 0.0056000000
19580.0 0.0060000000
19590.0 0.0066000000
19600.0 0.0071000000
19610.0 0.0077000000
19620.0 0.0083000000
19630.0 0.0090000000
19640.0 0.0098000000
19650.0 0.0106000000
19660.0 0.0115000000
19670.0 0.0125000000
19680.0 0.0136000000
19690.0 0.0147000000
19700.0 0.0159000000
19710.0 0.0173000000
19720.0 0.0188000000
19730.0 0.0203000000
19740.0 0.0220000000
19750.0 0.0239000000
19760.0 0.0259000000
19770.0 0.0279000000
19780.0 0.0302000000
19790.0 0.0327000000
19800.0 0.0354000000
19810.0 0.0383000000
19820.0 0.0413000000
19830.0 0.0445000000
19840.0 0.0481000000
19850.0 0.0520000000
19860.0 0.0561000000
19870.0 0.0606000000
19880.0 0.0652000000
19890.0 0.0700000000
19900.0 0.0751000000
19910.0 0.0808000000
19920.0 0.0870000000
19930.0 0.0931000000
19940.0 0.0996000000
19950.0 0.1065000000
19960.0 0.1138000000
19970.0 0.1216000000
19980.0 0.1298000000
19990.0 0.1384000000
20000.0 0.1471000000
20010.0 0.1561000000
20020.0 0.1657000000
20030.0 0.1756000000
20040.0 0.1857000000
20050.0 0.1959000000
20060.0 0.2065000000
20070.0 0.2173000000
20080.0 0.2289000000
20090.0 0.2409000000
20100.0 0.2524000000
20110.0 0.2640000000
20120.0 0.2761000000
20130.0 0.2886000000
20140.0 0.3009000000
20150.0 0.3132000000
20160.0 0.3253000000
20170.0 0.3375000000
20180.0 0.3496000000
20190.0 0.3620000000
20200.0 0.3742000000
20210.0 0.3859000000
20220.0 0.3973000000
20230.0 0.4087000000
20240.0 0.4200000000
20250.0 0.4315000000
20260.0 0.4423000000
20270.0 0.4523000000
20280.0 0.4619000000
20290.0 0.4716000000
20300.0 0.4810000000
20310.0 0.4901000000
20320.0 0.4985000000
20330.0 0.5059000000
20340.0 0.5131000000
20350.0 0.5203000000
20360.0 0.5277000000
20370.0 0.5343000000
20380.0 0.5400000000
20390.0 0.5448000000
20400.0 0.5496000000
20410.0 0.5545000000
20420.0 0.5590000000
20430.0 0.5631000000
20440.0 0.5662000000
20450.0 0.5690000000
20460.0 0.5718000000
20470.0 0.5749000000
20480.0 0.5773000000
20490.0 0.5794000000
20500.0 0.5806000000
20510.0 0.5818000000
20520.0 0.5831000000
20530.0 0.5847000000
20540.0 0.5858000000
20550.0 0.5863000000
20560.0 0.5861000000
20570.0 0.5861000000
20580.0 0.5868000000
20590.0 0.5872000000
20600.0 0.5874000000
20610.0 0.5869000000
20620.0 0.5864000000
20630.0 0.5860000000
20640.0 0.5861000000
20650.0 0.5862000000
20660.0 0.5860000000
20670.0 0.5854000000
20680.0 0.5845000000
20690.0 0.5838000000
20700.0 0.5834000000
20710.0 0.5834000000
20720.0 0.5830000000
20730.0 0.5822000000
20740.0 0.5809000000
20750.0 0.5801000000
20760.0 0.5802000000
20770.0 0.5803000000
20780.0 0.5799000000
20790.0 0.5789000000
20800.0 0.5782000000
20810.0 0.5777000000
20820.0 0.5778000000
20830.0 0.5774000000
20840.0 0.5770000000
20850.0 0.5760000000
20860.0 0.5756000000
20870.0 0.5756000000
20880.0 0.5755000000
20890.0 0.5760000000
20900.0 0.5759000000
20910.0 0.5755000000
20920.0 0.5748000000
20930.0 0.5749000000
20940.0 0.5755000000
20950.0 0.5760000000
20960.0 0.5761000000
20970.0 0.5757000000
20980.0 0.5754000000
20990.0 0.5757000000
21000.0 0.5766000000
21010.0 0.5770000000
21020.0 0.5770000000
21030.0 0.5771000000
21040.0 0.5774000000
21050.0 0.5774000000
21060.0 0.5783000000
21070.0 0.5793000000
21080.0 0.5798000000
21090.0 0.5800000000
21100.0 0.5803000000
21110.0 0.5806000000
21120.0 0.5813000000
21130.0 0.5820000000
21140.0 0.5828000000
21150.0 0.5833000000
21160.0 0.5835000000
21170.0 0.5838000000
21180.0 0.5848000000
21190.0 0.5861000000
21200.0 0.5868000000
21210.0 0.5875000000
21220.0 0.5879000000
21230.0 0.5881000000
21240.0 0.5892000000
21250.0 0.5904000000
21260.0 0.5914000000
21270.0 0.5916000000
21280.0 0.5925000000
21290.0 0.5934000000
