#SAO H-BAND FILTER, 1650WB290, (AMBIENT 23-C)
#Wavelength (nm), % Transmission
#wl	transmission
#--	------------
1826	0.06876343489
1824	0.09408283234
1822	0.1322828084
1820	0.1903775781
1818	0.2733584642
1816	0.4011449516
1814	0.6060786247
1812	0.9110248685
1810	1.417756319
1808	2.221602201
1806	3.533046246
1804	5.720532894
1802	9.144309998
1800	14.19062614
1798	21.44873047
1796	30.92418861
1794	43.13325882
1792	55.82367706
1790	67.17376709
1788	75.05765533
1786	79.5072937
1784	81.73243713
1782	82.95610809
1780	84.18959045
1778	85.17645264
1776	86.35334778
1774	87.14888
1772	87.47162628
1770	87.47906494
1768	87.10595703
1766	86.5486145
1764	85.84049225
1762	85.28058624
1760	84.70558167
1758	84.36474609
1756	84.09056854
1754	83.98123169
1752	84.07106018
1750	84.14073944
1748	84.29611969
1746	84.40723419
1744	84.37586975
1742	84.46553802
1740	84.25515747
1738	84.03594208
1736	83.83310699
1734	83.48667908
1732	83.2904129
1730	82.96946716
1728	82.73995972
1726	82.57949066
1724	82.50720215
1722	82.64961243
1720	82.92248535
1718	83.42847443
1716	84.0211792
1714	84.77912903
1712	85.44286346
1710	86.14224243
1708	86.79190063
1706	87.49868774
1704	87.8849411
1702	88.27290344
1700	88.61219788
1698	88.7835083
1696	89.16960144
1694	89.13502502
1692	88.88565063
1690	88.42734528
1688	88.09552002
1686	87.77236176
1684	87.51657867
1682	87.20877838
1680	86.80796051
1678	86.36745453
1676	85.82437134
1674	85.33817291
1672	85.03658295
1670	84.98278046
1668	85.28361511
1666	85.87530518
1664	86.68299866
1662	87.60439301
1660	88.64089203
1658	89.37905121
1656	90.09396362
1654	90.73112488
1652	91.4338913
1650	91.85969543
1648	92.46026611
1646	92.82321167
1644	93.14304352
1642	93.75836182
1640	93.89875793
1638	93.90132141
1636	93.92468262
1634	93.98013306
1632	94.03879547
1630	93.81407928
1628	93.81557465
1626	93.59264374
1624	93.33229828
1622	93.07115936
1620	92.61170959
1618	92.22128296
1616	91.7168808
1614	91.07608795
1612	90.47444916
1610	89.75125885
1608	88.89717865
1606	88.20985413
1604	87.52109528
1602	86.70983124
1600	86.14479065
1598	85.86366272
1596	85.53092194
1594	85.48530579
1592	85.6486969
1590	86.03850555
1588	86.64320374
1586	87.34215546
1584	88.2664566
1582	89.27796173
1580	89.98908997
1578	90.68138123
1576	91.12533569
1574	91.24127197
1572	90.76053619
1570	89.78662872
1568	88.56227112
1566	86.78926086
1564	84.83277893
1562	82.68704224
1560	80.56963348
1558	78.7134552
1556	76.97653198
1554	75.79871368
1552	75.04292297
1550	74.80065918
1548	75.05421448
1546	75.90989685
1544	77.27142334
1542	79.04711151
1540	81.14620209
1538	83.44361877
1536	85.73461914
1534	87.5725174
1532	89.1990509
1530	89.96717072
1528	90.26280975
1526	89.98658752
1524	89.34247589
1522	88.20361328
1520	87.0614624
1518	86.24853516
1516	85.48792267
1514	85.00131989
1512	84.7614975
1510	84.54521942
1508	83.96408081
1506	82.67337036
1504	80.19143677
1502	75.73001862
1500	68.3065567
1498	58.15037918
1496	46.38749695
1494	34.24237061
1492	24.15361786
1490	16.43546295
1488	10.82935143
1486	7.259964943
1484	4.768591881
1482	3.230211496
1480	2.169440985
1478	1.394567013
1476	0.9124525785
1474	0.6102750897
1472	0.412204951
1470	0.287594676
1468	0.2031036466
1466	0.1468444169
1464	0.1077736169
1462	0.08002143353
1460	0.06087315083
1458	0.04673572257
1456	0.03733783215
1454	0.02946880646
1452	0.02311927453
1450	0.01937808841
1448	0.01505402289
1446	0.01333820447
1444	0.01141082123
1442	0.009749260731
1440	0.008564664051
1438	0.006944448221
1436	0.00670656655
1434	0.005118835252
1432	0.005045124795
1430	0.003861821489
1428	0.003643527161
1426	0.003097372595
1424	0.002838566434
1422	0.003604309633
1420	0.003853194648
1418	0.002891945653
1416	0.003089037957
1414	0.00203170022
1412	0.00273570721
1410	0.001771334559
1408	0.002187039237
1406	0.001617209637
1404	0.002692754148
1402	0.002065599198
1400	0.002899388317
1398	0.001514758565
1396	0.00151657674
1394	0.002006017836
1392	0.001722558402
1390	0.002667694585
1388	0.002774287714
1386	0.002764380304
1384	0.001959683839
1382	0.002496732865
1380	0.001820096397
1378	0.002023264999
1376	0.002621629275
1374	0.001443018904
1372	0.002376940101
1370	0.001940307673
1368	0.001940582646
1366	0.003226420842
1364	0.002727465238
1362	0.001071307808
1360	0.001343154698
1358	0.001355503337
1356	0.001346707577
1354	0.001785849803
1352	0.002426961437
1350	0.002376029734
1348	0.001279478893
1346	0.001268833294
1344	0.001254689763
1342	0.00149987312
1340	0.002044871449
1338	0.002054517623
1336	0.002038983395
1334	0.002012566896
1332	0.001745657995
1330	0.0009318772936
1328	0.001897234819
1326	0.00235666777
1324	0.002100641141
1322	0.001182650914
1320	0.002047523623
1318	0.002086036839
1316	0.002170319669
1314	0.001748947427
1312	0.001130138524
1310	0.002047175542
1308	0.001098973677
1306	0.001859411364
1304	0.002008237876
1302	0.001753682969
1300	0.001400133828
1298	0.001399920438
1296	0.001040074276
1294	0.0009935002308
1292	0.001087804558
1290	0.001602202188
1288	0.001092681196
1286	0.00124717236
1284	0.001657234738
1282	0.0006897026324
1280	0.0008401407977
1278	0.00135120051
1276	0.0009949791711
1274	0.001197429025
1272	0.001604862744
1270	0.001250771689
1268	0.001710351906
1266	0.0006877573906
1264	0.001097329194
1262	0.0009440602153
1260	0.002070524264
1258	0.001252228627
1256	0.0005862980033
1254	0.001098478446
1252	0.0006886550109
1250	0.001305059181
1248	0.001458227052
1246	0.001817563665
1244	0.002951344475
1242	0.001664553769
1240	7.889802509E-5
1238	0.001164920162
1236	0.0008567158366
1234	0.0007467246032
1232	0.0008970843046
1230	0.001153520192
1228	0.003620414529
1226	0.001111340011
1224	0.0005934165092
1222	0.000951452239
1220	0.000537786691
1218	0.001103246119
1216	0.0004385356151
1214	0.001630240702
1212	0.001371812192
1210	0.0007978273206
1208	0.0001763072942
1206	0.0009559239261
1204	0.001625045086
1202	0.00158031506
1200	0.001786525361
1198	0.0009526080103
1196	0.0008328334661
1194	0.001155836973
1192	0.0002414620394
1190	0.0007807404618
1188	0.0006739863311
1186	0.0007832017145
1184	0.0004596834478
1182	-2.459610187E-5
1180	0.001161322929
1178	8.42788213E-5
1176	0.0008930416079
1174	0.0002467001323
1172	0.001324955374
1170	0.000300124666
1168	0.0008392470772
1166	0.0006774269859
1164	0.0007312789676
1162	0.001048112288
1160	0.000703632948
1158	0.0002511115163
1156	0.001329443883
1154	0.0008884969284
1152	0.0006942222826
1150	0.000258655753
1148	0.0007975157932
1146	9.041584417E-5
1144	0.001659763046
1142	0.00106283545
1140	0.0004115171614
1138	0.000623749278
1136	0.0002569539356
1134	-8.028090087E-5
1132	-0.0003517174046
1130	0.0005289904657
1128	0.0008594318642
1126	0.0003096737491
1124	0.0005724025541
1122	0.001001609489
1120	0.0004168919986
1118	0.0005789235584
1116	-0.000511000515
1114	0.0006262833485
1112	0.0007696850225
1110	0.0008041248075
1108	0.0007419513422
1106	0.0005148032214
1104	0.002006253228
1102	-8.428491856E-5
1100	0.0003913543478
1098	0.001117508626
1096	-0.0004017926694
1094	0.0002559825371
1092	0.000688435277
1090	0.0005245540524
1088	-0.0002456178772
1086	-0.000140809716
1084	0.000592285709
1082	-1.900661664E-5
1080	0.0002494147921
1078	0.0002590393706
1076	-0.0001246829634
1074	0.0001962193928
1072	-8.511881606E-5
1070	-0.001546243206
1068	0.0001920130162
1066	-0.0001818979072
1064	-0.0004092495656
1062	0.0005315541057
1060	4.370275201E-5
1058	8.726918895E-5
1056	0.0006026491174
1054	0.0008434156189
1052	0.0005729439436
1050	-0.0005153912352
1048	-0.0004459726915
1046	0.0002370857983
1044	0.0006645763642
1042	-0.0003538129386
1040	0.0003609595879
1038	0.0002950567577
1036	-9.745725947E-6
1034	0.0004581522371
1032	-0.0004145776911
1030	-0.0005450905301
1028	-0.0001484332752
1026	-0.0004647852038
1024	0.0002856417559
1022	0.0001921433141
1020	-0.0004793700937
1018	-0.0004655286903
1016	-0.0004791048996
1014	-0.00039681216
1012	-0.0001995859348
1010	0.0002042106207
1008	0.0008069866453
1006	-0.0002363463864
1004	0.0003488438961
1002	0.0001187311937
1000	-0.0002211185056
998	0.000725969905
996	0.0002364165266
994	0.0002992305672
992	0.0003180495114
990	0.0004971394083
988	-0.0003010143118
986	7.06912906E-5
984	-0.0001732534147
982	0.000507127319
980	-0.0005430270685
978	-0.0007942499942
976	0.0002616003912
974	-8.132129005E-5
972	-0.0005600467557
970	-0.000846353767
968	4.77376816E-5
966	0.000553081627
964	0.0003492988762
962	0.0003453434038
960	1.703124508E-5
958	0.001109246397
956	0.0001220974518
954	0.002481884323
952	-0.0005827458226
950	-0.001562115154
948	-1.288030217E-5
946	0.0009329275344
944	0.0006752572372
942	-0.0003536268778
940	-0.0001532953174
938	0.001200060942
936	-0.0007122517563
934	-3.297089279E-5
932	0.0001597660303
930	0.0005180758308
928	0.0003785675508
926	0.0005588940694
924	0.0008656128775
922	0.0001026855316
920	0.002094405238
918	0.00145708723
916	0.0008155319956
914	-0.0003566906089
912	0.0006414745003
910	0.0002092808863
908	0.001138100284
906	0.0005199044826
904	0.0004955144832
902	0.0004743373138
900	0.000555213308
898	0.0002680745092
896	0.001130354591
894	0.001000233227
892	0.0003659372742
890	0.0007069419953
888	0.002652585972
886	-0.0002132199588
884	9.184415103E-5
882	0.0002752503206
880	-0.0005134816747
879	0.001392435865
878	0.0007319633733
877	-0.0003212715383
876	1.608804268E-5
875	0.0006691385643
874	-0.0005600912846
873	-5.531833449E-5
872	0.000232730963
871	6.639670755E-5
870	0.0001288860803
869	0.0007153780316
868	-0.0002810972219
867	0.0008604971226
866	-0.0003167768591
865	0.0004433423455
864	-0.0002158961724
863	-0.0001231143688
862	-0.0001499231585
861	0.0002344037057
860	8.445992717E-5
859	0.0002817617788
858	-0.0003406040487
857	3.989546167E-5
856	-0.0001973465987
855	0.0001026598038
854	-0.0003404775925
853	-0.0001363083429
852	-9.766939002E-6
851	0.0001145960923
850	-3.815240052E-5
849	-0.0001201387713
848	-3.674760592E-5
847	0.0001639169786
846	-1.551418609E-5
845	-0.0001128863223
844	4.241518582E-6
843	-3.433042366E-5
842	-0.0002383502288
841	6.929767551E-5
840	-3.445265611E-5
839	-0.0001116155763
838	-0.0001145909773
837	3.455053229E-5
836	-0.0001586788421
835	-0.0001404723589
834	-1.495437937E-5
833	-3.095604916E-5
832	-9.314694034E-5
831	2.324847082E-5
830	-0.0002207584039
829	-6.992257113E-5
828	-0.0001746345515
827	-1.62286924E-5
826	-0.0001325226185
825	-6.188925454E-6
824	-1.922699266E-5
823	-2.995208524E-5
822	-4.022587382E-5
821	-0.0001360118913
820	-1.132491252E-5
819	7.496147737E-5
818	6.374978693E-5
817	-0.0001734872349
816	-0.0001586983708
815	-0.0001323774341
814	-2.452479384E-5
813	-8.186942068E-6
812	4.342088505E-5
811	-1.760703708E-5
810	-6.58849458E-5
809	-5.191084347E-5
808	-0.0001231673814
807	7.2488554E-5
806	-0.0001087419732
805	3.787233436E-5
804	-8.117393736E-5
803	-3.272109097E-5
802	-6.748031592E-5
801	-0.0001862915669
800	-7.860449841E-5
799	-4.317342609E-5
798	4.52240829E-6
797	8.530316336E-6
796	-0.0001216758392
795	3.951446706E-5
794	-5.115812382E-5
793	-2.037402373E-5
792	-6.008966739E-5
791	-6.744689017E-5
790	-7.469964476E-5
789	-5.713060455E-5
788	6.440572633E-6
787	-3.588926484E-5
786	1.39298736E-5
785	-3.719150118E-5
784	-2.040829531E-5
783	-6.300330278E-5
782	-0.0001268794003
781	-0.0001142594774
780	-3.599936463E-5
779	-1.965655065E-5
778	1.956564483E-5
777	-6.392766954E-5
776	-0.0001228931797
775	-0.0001286415063
774	-1.763346154E-5
773	7.810815441E-5
772	8.068256284E-5
771	9.471995872E-5
770	4.971215094E-5
769	-5.134432286E-5
768	-0.0001479010243
767	8.502568562E-6
766	-0.0001414605649
765	-6.624354137E-5
764	-8.410732698E-5
763	8.644346963E-5
762	-2.54460997E-6
761	-4.580638051E-5
760	-4.155451097E-5
759	-0.0001377764129
758	-6.423135346E-5
757	0.0001647838508
756	9.637149924E-5
755	-7.21405595E-5
754	-0.0001113184771
753	0.0001041884389
752	3.609276609E-5
751	-6.729716461E-6
750	-2.778956514E-6
749	-2.751858119E-5
748	-4.848214303E-5
747	-3.219957216E-5
746	6.257291716E-6
745	-5.664334094E-5
744	-0.0001287451014
743	-4.665004235E-5
742	6.10341267E-5
741	-3.731286824E-6
740	-1.092164348E-5
739	9.362603123E-6
738	1.317018632E-5
737	2.775724352E-5
736	-0.0001023755467
735	-0.0001164204732
734	-0.0001526249689
733	-3.19028477E-5
732	-0.0001738627034
731	9.958673218E-6
730	1.329470615E-5
729	-3.446164919E-5
728	3.806689347E-5
727	-3.704876872E-5
726	-7.612229092E-5
725	4.453853035E-5
724	-5.555115786E-5
723	-5.900741144E-6
722	-1.288818476E-5
721	-0.0001150190801
720	-0.0001153928461
719	7.123277464E-5
718	0.0001736274571
717	-6.085785571E-6
716	-1.478840841E-5
715	0.0001148857118
714	-1.78907012E-5
713	3.035104601E-5
712	2.296074672E-5
711	9.120048344E-5
710	3.249096608E-6
709	-4.801835894E-5
708	4.355045166E-5
707	4.426111263E-5
706	-4.289016579E-5
705	1.709245589E-5
704	6.436416152E-5
703	-1.364953278E-5
702	-2.062149542E-5
701	-8.262164192E-5
700	-0.000109217719
699	8.958097897E-5
698	1.712208473E-6
697	-9.334382048E-5
696	-0.0001737046259
695	3.251440648E-5
694	-0.0001094415638
693	-0.0001024088633
692	-9.843345651E-6
691	-4.53579778E-5
690	-3.97086078E-5
689	9.434880667E-6
688	1.397693541E-5
687	7.003200881E-5
686	1.894549314E-5
685	7.336281124E-5
684	3.549598478E-5
683	2.896866317E-5
682	-9.108831364E-6
681	3.556527736E-5
680	1.832322778E-5
679	7.79689617E-6
678	4.738005373E-5
677	-2.415933977E-6
676	1.459368923E-5
675	2.719513395E-5
674	2.191562271E-5
673	-9.842263353E-6
672	4.074035678E-5
671	-2.277269959E-5
670	-4.916172838E-5
669	-2.495320041E-5
668	7.10700624E-5
667	3.953116538E-5
666	-7.465250383E-5
665	2.802380004E-5
664	5.92269098E-5
663	-6.020208093E-5
662	0.0001263164886
661	2.795771434E-5
660	-8.012012586E-6
659	7.233148062E-5
658	2.575500002E-5
657	-5.122195944E-6
656	4.763953621E-5
655	4.950887887E-5
654	4.691061622E-5
653	3.070729144E-5
